Video Title,Thumbnail URL,Description Length,Tags,Published Data & Time,View Count,Like Count,Comment Count,Duration,Category,Channel Title,Channel Subscriber,Channel Age,Total number of channel uploads
Disney's Frozen ∙ Elsa Inspired Makeup Tutorial,https://i.ytimg.com/vi/Jv9yMHzxvbM/default.jpg,647,"['Nikkietutorials', 'Nikkie', 'Tutorials', 'Makeup', 'Tutorial', 'how-to', 'tips', 'tricks', 'help', 'need', 'instructions', 'beauty', 'cosmetics', 'look', 'routine', 'fashion', 'review', 'hair', 'upload', 'today', 'view', 'glamour', 'palette', 'hits', 'favorites', 'artist', 'color', 'guru', 'style', 'Frozen', 'Disney', 'Elsa', 'Olaf', 'Snowman', 'Let It Go', 'Demi Lovato', 'snow', 'cold', 'blue', 'Pink', 'MAC', 'sugarpill', 'birthday girl', 'paperdoll', 'cute', 'braid', 'ice', 'Icequeen', 'sing', 'song', '24 january', 'music video']",2014-01-24T22:09:01Z,905331,13047,622,8分19秒,26,NikkieTutorials,14800000,2008-06-23T17:34:43Z,916
JOJO SIWA Halloween Makeup Transformation! | NikkieTutorials,https://i.ytimg.com/vi/2N0Utgsd3Is/default.jpg,1544,"['jojo', 'siwa', 'jojo siwa', 'jojo siwa makeup', 'jojo siwa bows', 'jojo bows', 'jojo siwa songs', 'boomerang', 'north west jojo siwa', 'north west', 'kim kardashian', 'kim', 'kardashian', 'nikkietutorials', 'nikkie tutorials', 'nikkitutorials', 'nikki tutorials', 'jojo siwa halloween makeup tutorial', 'halloween', 'halloween makeup', 'halloween makeup tutorial', 'makeup', 'makeup tutorial', 'tutorial', 'how to', 'how to apply', 'rainbow', 'rainbow makeup', 'rainbow eyeshadow', 'lipstick', 'foundation', 'jeffree star', 'jeffree star cosmetics']",2019-10-19T21:18:14Z,900969,43611,1940,15分28秒,26,NikkieTutorials,14800000,2008-06-23T17:34:43Z,916
Soft Valentine's Day Makeup - Pink Liner & Matte Red Lips,https://i.ytimg.com/vi/jKLAonhfZL8/default.jpg,3125,"[""soft valentine's day makeup"", ""valentine's day"", ""valentine's day makeup"", ""valentine's day makeup tutorial"", 'valentines', 'valentines day', 'valentines makeup', 'soft', 'makeup', 'makeup tutorial', 'tutorial', 'soft makeup', 'how-to', 'nikkietutorials', 'nikkie tutorials', 'nikkitutorials', 'nikki tutorials', 'how to apply', 'lipstick', 'eyeshadow', 'eyeliner', 'winged liner', 'pink liner', 'glitter', 'classic', 'red lipstick tutorial', 'glowy', 'glow', 'contouring', 'jeffree star', 'jeffree star cosmetics', 'beauty', 'cosmetics', 'look', 'transformation']",2016-02-07T21:00:26Z,896086,46416,2424,7分50秒,26,NikkieTutorials,14800000,2008-06-23T17:34:43Z,916
Coming Out In High School… | NikkieTutorials,https://i.ytimg.com/vi/M2LVitA1b8U/default.jpg,2306,"[""i'm coming out"", 'coming out', 'nikkietutorials coming out', 'coming', 'out', 'storytime', 'the truth', 'truth', 'lgbt', 'lgbtq', 'nikkietutorials', 'nikkie tutorials', 'nikkitutorials', 'nikki tutorials', 'coming out story', 'proud', 'free', 'nikkie de jager', 'nikkie coming out', 'coming out in high school', 'high school', 'giveaway', 'crazy giveaway', 'rainbow', 'rainbow makeup', 'makeup', 'makeup tutorial', 'pride', 'pride month', 'drama', 'personal', 'pride makeup', 'maneskin', 'maneskin nikkietutorials', 'maneskin nikkie damiano', 'James charles']",2021-06-27T18:00:10Z,895442,65519,6419,24分17秒,24,NikkieTutorials,14800000,2008-06-23T17:34:43Z,916
FLAWLESS for FALL In-Depth Makeup Tutorial | NikkieTutorials,https://i.ytimg.com/vi/TtI35axa8PY/default.jpg,2294,"['flawless', 'flawless makeup', 'kylie jenner', 'kardashian', 'kim kardashian', 'jenner', 'makeup', 'makeup tutorial', 'in depth makeup tutorial', 'eye makeup tutorial', 'eye makeup', 'natural makeup', 'easy makeup', 'no makeup makeup', 'nikkietutorials', 'nikkie tutorials', 'nikkitutorials', 'nikki tutorials', 'marc jacobs beauty', 'drugstore', 'eyeshadow', 'lipstick', 'lipgloss', 'foundation', 'concealer', 'how to', 'how to apply', 'tutorial', 'transformation', 'jeffree star', 'drama', 'fall makeup', 'fall makeup tutorial']",2019-10-15T19:59:58Z,895018,40562,1431,14分46秒,26,NikkieTutorials,14800000,2008-06-23T17:34:43Z,916
Neon Rainbow/Ombre Nails for Summer - Nail Tutorial,https://i.ytimg.com/vi/PXq2e-ULLDw/default.jpg,589,"['Nikkietutorials', 'Nail', 'tutorial', 'ombre', 'gradient', 'rainbow', 'bright', 'summer', 'neon', 'colors', 'water', 'julie', 'nails', 'how-to', 'instructions', 'help', 'tips', 'tricks', 'Fashionista', 'Magazine']",2012-05-30T17:58:33Z,887265,9339,743,3分20秒,26,NikkieTutorials,14800000,2008-06-23T17:34:43Z,916
Becoming A Princess For A Day! | NikkieTutorials,https://i.ytimg.com/vi/AN1OSHxzIDA/default.jpg,1506,"['transforming into a princess', 'princess for a day', 'princess makeup', 'princess makeup tutorial', 'transgender', 'nikkietutorials transgender', 'transgender princess', 'time princess', 'game', 'game play', 'nikkietutorials', 'nikkie tutorials', 'nikkitutorials', 'nikki tutorials', 'tutorials', 'hacks', 'beauty', 'beauty hacks', 'e girl makeup', 'tik tok makeup', 'tik tok beauty hacks', 'viral', 'naomi jon', 'james charles', 'charli damelio', 'epic', 'epic fail', 'dixie damelio', 'transformation', 'pink makeup', 'blue makeup', ""I'm coming out""]",2021-04-13T18:00:06Z,880266,61865,5422,15分2秒,24,NikkieTutorials,14800000,2008-06-23T17:34:43Z,916
Taylor Swift Inspired - Wildest Dreams Makeup Tutorial,https://i.ytimg.com/vi/y4fDp6TfLL0/default.jpg,1985,"['Taylor Swift - Wildest Dreams Makeup Tutorial', 'Taylor Swift - Wildest Dreams', 'Taylor swift', 'wildest dreams', 'wildest dreams music video', 'music video', 'wildest dream', 'inspired', 'makeup', 'makeup tutorial', 'tutorial', 'how-to', 'nikkietutorials', 'nikkie tutorials', 'nikkitutorials', 'nikki tutorials', 'power of makeup', 'cosmetics', 'beauty', 'beauty look', 'beauty tips', 'tips', 'tricks', 'help', 'instructions', 'beautiful', 'pin-up', 'vintage', 'retro', 'red lips', 'red lip tutorial', 'look', 'eyeliner', 'winged eyeliner', 'glowy', 'glow']",2015-09-16T19:55:06Z,879678,31629,1691,8分25秒,26,NikkieTutorials,14800000,2008-06-23T17:34:43Z,916
Nicki Minaj - Anaconda Makeup Tutorial,https://i.ytimg.com/vi/3WDUqVuFOEY/default.jpg,1254,"['Nikkietutorials', 'Nikkie', 'Tutorials', 'Nikki', 'de', 'Jager', 'Makeup', 'Tutorial', 'how-to', 'tips', 'tricks', 'help', 'need', 'instructions', 'beauty', 'cosmetics', 'look', 'routine', 'fashion', 'review', 'hair', 'upload', 'today', 'view', 'glamour', 'palette', 'hits', 'favorites', 'artist', 'color', 'guru', 'style', 'transformation', 'Nicki Minaj', 'Iggy Azalea', 'fued', 'twerk', 'booty', 'ass', 'butt', 'drake', 'performance', 'live', 'awards', '2014', 'Anaconda', 'Starships', 'music video', 'official', 'winner', 'jungle', 'sexy', 'sultry', 'september 3', 'winged eyeliner', 'false eyelashes', 'sigma beauty', 'mac']",2014-09-03T14:24:55Z,857060,12408,752,13分11秒,26,NikkieTutorials,14800000,2008-06-23T17:34:43Z,916
My FIANCE & I do a CRAZY challenge! | NikkieTutorials,https://i.ytimg.com/vi/DHl2DEgotkI/default.jpg,1599,"['fiance does my makeup', 'boyfriend does my makeup', 'boyfriend', 'fiance', 'nikkietutorials boyfriend', 'nikkietutorials fiance', 'nikkietutorials dylan', 'boyfriend makeup', 'fiance makeup', 'fiance does makeup tag', 'nikkietutorials', 'nikkie tutorials', 'nikkitutorials', 'nikki tutorials', 'mr tutorials', 'makeup challenge', 'challenge', 'funny', 'fail', 'epic fail', 'disaster', 'how to', 'cheating', 'wedding', 'nikkietutorials wedding', 'tiktok', 'tiktok hacks', 'tiktok beauty hacks', 'makeup hacks', 'drama', 'Adele', 'Power of makeup']",2021-12-26T19:01:30Z,828288,44771,1215,15分37秒,24,NikkieTutorials,14800000,2008-06-23T17:34:43Z,916
MINIONS Yellow Cut Crease Makeup with Nude Lips,https://i.ytimg.com/vi/iEaOyG7yFxA/default.jpg,1208,"['Minions', 'Despicable Me', 'Minions the Movie', 'minions makeup', 'yellow', 'yellow makeup', 'cut crease', 'cut crease makeup', 'nude lips', 'inspired', 'minion', 'yellow cut crease', 'makeup tutorial', 'makeup', 'tutorial', 'nude', 'lips', 'how-to', 'look', 'beauty', 'cosmetics', 'beauty tips', 'winged liner', 'winged eyeliner', 'glam', 'glamour', 'easy', 'wearable', 'DIY', 'movie', 'theaters', 'power of makeup', 'the power of makeup', 'tips', 'tricks', 'help', 'need', 'lipstick tutorial', 'highlight', 'glowy', 'contour', 'contouring', 'highlighting']",2015-06-29T19:57:47Z,828012,32473,1101,6分21秒,26,NikkieTutorials,14800000,2008-06-23T17:34:43Z,916
Beyoncé - Feeling Myself Makeup Tutorial,https://i.ytimg.com/vi/onwVXQCE9wE/default.jpg,1073,"['Nicki Minaj ft. Beyonce - Feeling Myself', 'beyonce', 'nicki minaj', 'nicki', 'minaj', 'feeling myself', 'music video', 'music', 'video', 'videoclip', 'makeup tutorial', 'makeup', 'tutorial', 'nikkietutorials', 'nikkie tutorials', 'nikkitutorials', 'how-to', 'tips', 'tricks', 'instructions', 'transformation', 'Beyoncé Knowles (Celebrity)', 'cosmetics', 'look', 'soft glam', 'glam', 'red lips', 'lipstick', 'lipstick tutorial', 'glowy', 'glow', 'dewy', 'luminous', 'help', 'beauty', 'beauty tips', 'may 20']",2015-05-20T19:58:04Z,826782,25509,834,7分33秒,26,NikkieTutorials,14800000,2008-06-23T17:34:43Z,916
LANA DEL REY Inspired Hair and Makeup Tutorial,https://i.ytimg.com/vi/xiOdddQeVJA/default.jpg,1634,"['lana del rey makeup and hair tutorial', 'lana del rey', 'lana del ray', 'lana del rey makeup tutorial', 'lana del rey hair tutorial', 'makeup', 'makeup tutorial', 'hair', 'hair tutorial', 'how-to', 'nikkietutorials', 'nikkie tutorials', 'nikkitutorials', 'nikki tutorials', 'power of makeup', 'winged liner', 'winged eyeliner', 'double winged liner', 'edgy', 'gorgeous', 'cool', 'NYLON magazine', 'Nylon', 'beauty', 'beauty look', 'beauty tips', 'tips', 'tricks', 'look', 'cosmetics', 'transformation', 'tutorial', 'help']",2015-09-27T20:00:30Z,821272,33358,1570,10分9秒,26,NikkieTutorials,14800000,2008-06-23T17:34:43Z,916
A Surviving MOM Makeover! | NikkieTutorials,https://i.ytimg.com/vi/7yai_LPxLtY/default.jpg,2077,"['nikkie to the rescue', 'nikkie', 'to the rescue', 'episode', 'episode 2', 'nikkietutorials', 'nikkie tutorials', 'nikkitutorials', 'nikki tutorials', 'female dj', 'dj', 'dj makeup', 'little brother', 'makeup', 'makeup tutorial', 'tutorial', 'how to', 'how to apply', 'makeover', 'transformation', 'extreme transformation', 'before and after', 'eyeshadow', 'lipstick', 'lipgloss', 'jeffree star', 'cosmetics', 'james charles', 'funny', 'cute', 'girls', 'show', 'fail', 'a star is born', 'lady gaga']",2019-09-22T19:00:24Z,811248,44330,3415,18分17秒,26,NikkieTutorials,14800000,2008-06-23T17:34:43Z,916
CRAZY What’s In The Box Challenge | NikkieTutorials,https://i.ytimg.com/vi/3_S6fG0bw5g/default.jpg,1624,"[""what's in the box"", 'box', ""what's in the box makeup challenge"", 'makeup challenge', 'crazy challenge', 'semi final', '2021', 'tutorials', 'hacks', 'beauty', 'beauty hacks', 'how to apply makeup for beginners', 'tik tok makeup', 'tik tok hacks', 'nikkietutorials', 'nikkie tutorials', 'nikkitutorials', 'nikki tutorials', 'james charles', 'nikita dragun', 'charli damelio', 'epic', 'epic fail', 'avani', 'dixie damelio', 'coming out', 'drama', 'truth', 'funny']",2021-06-06T18:00:07Z,794172,43304,1218,18分20秒,24,NikkieTutorials,14800000,2008-06-23T17:34:43Z,916
MY FIRST PALETTE! Nimya: The Palette REVEAL! | NikkieTutorials,https://i.ytimg.com/vi/FuonqHHaPUU/default.jpg,1482,"['nimya', 'nimya palette', 'nimya the palette', 'nikkietutorials', 'nikkie tutorials', 'nikkitutorials', 'nikki tutorials', 'nikkietutorials palette', 'nikkie tutorials eyeshadow palette', 'palette', 'reveal', 'collection reveal', 'too faced', 'drama', 'james charles', 'jeffree star', 'eyeshadow palette', 'swatches', 'nikita dragun', 'truth', 'makeup', 'makeup tutorial', 'story time', 'funny', 'how to', 'how to apply', 'eyeshadow', 'robbed', 'coming out', 'nikkietutorials nimya palette']",2022-11-10T18:01:11Z,747940,41203,2355,15分51秒,24,NikkieTutorials,14800000,2008-06-23T17:34:43Z,916
Halloween Tutorial #1 - Heatherette 24 Hour Party People Inspired.,https://i.ytimg.com/vi/O8JVN0qx2UU/default.jpg,661,"['Nikkietutorials', 'mac', 'eyeshadow', 'halloween', 'makeup', 'emo', 'gothic', 'living', 'dead', 'glitter', 'petrilude', 'inspired']",2009-09-21T15:41:58Z,737717,4564,598,12分8秒,26,NikkieTutorials,14800000,2008-06-23T17:34:43Z,916
Trying The Most VIRAL Makeup Hacks of 2024! | NikkieTutorials,https://i.ytimg.com/vi/l0Hi3BkpZZk/default.jpg,1303,"['nikkietutorials', 'nikkie tutorials', 'nikkie', 'nikkitutorials', 'nikki tutorials', 'cute', 'easy makeup', 'how-to', 'tutorials', 'funny videos', 'beauty tips', 'hacks', 'beauty', 'beauty hacks', 'tik tok makeup', 'tik tok hacks', 'tik tok beauty hacks', 'tiktok', 'bad makeup', 'makeup fail', 'full face of', 'full face', 'trying a full face of', 'makeup review', 'makeup challenge', 'epic fail', 'drama', 'truth', 'viral tiktoks', 'biggest tiktok', 'makeup tiktoks', 'viral videos', 'reacting to', 'reaction', 'beetlejuice lips']",2024-12-26T17:59:39Z,730160,37742,3873,27分2秒,24,NikkieTutorials,14800000,2008-06-23T17:34:43Z,916
How to get Perfect Brows! ∙ Updated Brow Routine,https://i.ytimg.com/vi/9US6pIRPcgo/default.jpg,1073,"['Nikkietutorials', 'Nikkie', 'Tutorials', 'Nikki', 'de', 'Jager', 'Makeup', 'Tutorial', 'how-to', 'tips', 'tricks', 'help', 'need', 'instructions', 'beauty', 'cosmetics', 'look', 'routine', 'fashion', 'review', 'hair', 'upload', 'today', 'view', 'glamour', 'palette', 'hits', 'favorites', 'artist', 'color', 'guru', 'style', 'transformation', 'updated', 'eyebrow', 'eyebrows', 'brow', 'brows', 'perfect', 'arch', 'arches', 'MAC', 'Illamasqua', 'Anastasia Beverly Hills', 'brow wiz', 'ash blonde', 'guide', 'easy', 'blondes', 'blonde', 'ombre', 'hot', 'Holland', 'June 10', 'concealer trick', 'drag', 'dragqueen']",2014-06-10T18:43:14Z,723673,15827,473,8分25秒,26,NikkieTutorials,14800000,2008-06-23T17:34:43Z,916
Taupe Smokey Eye with Teal Wing ⋆ Summer Party Makeup,https://i.ytimg.com/vi/fXMGO9hWcGc/default.jpg,1566,"['Taupe Smokey Eyes', 'Taupe Smokey eye', 'taupe', 'smokey eyes', 'smokey eye', 'smokey', 'eyes', 'teal', 'wing', 'winged liner', 'winged eyeliner', 'summer party makeup', 'summer', 'party', 'makeup', 'party makeup', 'makeup tutorial', 'tutorial', 'how-to', 'nikkietutorials', 'nikkie tutorials', 'nikkitutorials', 'nikki tutorials', 'power of makeup', 'the power of makeup', 'lipstick', 'lipstick tutorial', 'beauty', 'beauty tips', 'look', 'cosmetics', 'coral', 'coral lips', 'morphe', 'anastasia beverly hills', 'liquid lipstick', 'funny', 'DIY', 'instructions', 'help', 'tips']",2015-06-21T19:58:22Z,721346,28054,960,8分12秒,26,NikkieTutorials,14800000,2008-06-23T17:34:43Z,916
$20 Makeup Challenge Tutorial - TAG!,https://i.ytimg.com/vi/B36HgOp3ie8/default.jpg,410,"['Nikkietutorials', 'makeup', 'tutorial', '20', 'dollars', 'twenty', 'challenge', 'tag', 'how', 'to', 'tips', 'and', 'tricks', 'help', 'instructions', 'how-to', 'beauty', 'eyes', 'lips', 'eyebrows', 'foundation', 'Catrice', 'Essence', 'cosmetics', 'drugstore', 'cheap', 'products', 'Look']",2012-08-09T15:55:08Z,720326,9462,1197,9分34秒,26,NikkieTutorials,14800000,2008-06-23T17:34:43Z,916
Rihanna - B*tch Better Have My Money - Makeup Tutorial,https://i.ytimg.com/vi/_2iMXjj8u9g/default.jpg,1633,"['Rihanna - Bitch Better have my money', 'Rihanna - bitch better have my money makeup tutorial', 'rihanna', 'bitch better have my money', 'makeup', 'makeup tutorial', 'tutorial', 'music video', 'shaaanxo', 'nikkietutorials', 'nikkie tutorials', 'nikkitutorials', 'nikki tutorials', 'how-to', 'look', 'beauty', 'beauty tips', 'cosmetics', 'help', 'instuctions', 'tips', 'tricks', 'red smokey eyes', 'smokey eyes', 'smokey', 'vampy', 'vampy lips', 'lipstick', 'lipstick tutorial', 'goth', 'glowy', 'glowy skin', 'eyes', 'lips', 'sugarpill', 'collab', 'collaboration', 'DIY']",2015-07-19T01:56:53Z,715909,26426,874,8分48秒,26,NikkieTutorials,14800000,2008-06-23T17:34:43Z,916
PURPLE Holiday Glam Makeup Tutorial,https://i.ytimg.com/vi/x3eAFqcGz2Q/default.jpg,3095,"['purple holiday glam makeup tutorial', 'purple holiday glam makeup', 'purple', 'purple makeup', 'purple holiday glam', 'holiday glam', 'glam', 'glamour', 'holiday', 'holidays', 'holiday makeup', 'makeup', 'makeup tutorial', 'nikkietutorials', 'nikkie tutorials', 'nikkitutorials', 'nikki tutorials', 'how-to', 'help', 'instructions', 'beauty', 'look', 'christmas', ""new year's eve"", 'NYE', 'cosmetics', 'beauty tips', 'beauty talk', 'tips', 'anastasia beverly hills', 'self-made palette', ""bow 'n arrow"", 'requiem', 'kat von d', 'everlasting liquid lipstick', 'Tutorial']",2015-12-09T21:00:32Z,711613,32706,1616,7分54秒,26,NikkieTutorials,14800000,2008-06-23T17:34:43Z,916
Taylor Swift Inspired - Bad Blood Makeup Tutorial,https://i.ytimg.com/vi/XWDn7li2Lyw/default.jpg,1328,"['Taylor Swift - Bad Blood Makeup Tutorial', 'Taylor Swift - Bad Blood', 'Taylor Swift (Celebrity)', 'Bad Blood', 'makeup', 'tutorial', 'taylor', 'swift', 'how-to', 'nikkietutorials', 'nikkie tutorials', 'nikkitutorials', 'nikki tutorials', 'desi perkins', 'chrisspy', 'beeta beauty', 'collab', 'collaboration', 'beauty tips', 'beauty', 'tips', 'tricks', 'cosmetics', 'look', 'red wig', 'red hair', 'vampy', 'grungy', 'smokey', 'smokey eyes', 'music', 'music video', 'video', 'upload', '25 may', 'Makeup Tutorial', 'Channel', 'DIY', 'transformation', 'instructions']",2015-05-25T19:59:50Z,710721,22624,776,6分24秒,26,NikkieTutorials,14800000,2008-06-23T17:34:43Z,916
First Impression Review ⋆ NARS Pure Radiant Tinted Moisturizer,https://i.ytimg.com/vi/6i-VzFbmHYc/default.jpg,1567,"['Nikkietutorials', 'Nikkie', 'Tutorials', 'Nikki', 'de', 'Jager', 'Makeup', 'Tutorial', 'how-to', 'tips', 'tricks', 'help', 'need', 'instructions', 'beauty', 'cosmetics', 'look', 'routine', 'fashion', 'review', 'hair', 'upload', 'today', 'view', 'glamour', 'palette', 'hits', 'favorites', 'artist', 'color', 'guru', 'style', 'transformation', 'NARS', 'Pure Radiant Tinted Moisturizer', 'Light 0', 'Terre Neuve', 'tinted moisturizer', 'foundation', 'try on', 'test', 'in-depth', 'first impression', 'NARS Cosmetics (Business Operation)', 'likes', 'dislikes', 'talk', 'vlog', 'chit chat', 'easy', 'fresh', 'Naked 3', 'august 6']",2014-08-05T22:08:48Z,692592,9676,561,12分27秒,26,NikkieTutorials,14800000,2008-06-23T17:34:43Z,916
Rihanna - Where Have You Been - Makeup Tutorial,https://i.ytimg.com/vi/pvNYfEvJzuQ/default.jpg,526,"['NikkieTutorials', 'Rihanna', 'Where', 'have', 'you', 'been', 'music', 'video', 'inspired', 'red', 'look', 'wild', 'brows', 'makeup', 'tutorial', 'how', 'to', 'how-to', 'tips', 'and', 'tricks', 'instructions', 'beauty', 'help', 'arabic', 'eyeliner', 'eyeshadow', 'cosmetics']",2012-05-06T13:43:17Z,691321,2396,280,8分37秒,26,NikkieTutorials,14800000,2008-06-23T17:34:43Z,916
The Easiest Way to Apply False Lashes!,https://i.ytimg.com/vi/TA3eC6PcvqY/default.jpg,1082,"['Nikkietutorials', 'Nikkie', 'Tutorials', 'Nikki', 'de', 'Jager', 'Makeup', 'Tutorial', 'how-to', 'tips', 'tricks', 'help', 'need', 'instructions', 'beauty', 'cosmetics', 'look', 'routine', 'fashion', 'review', 'hair', 'upload', 'today', 'view', 'glamour', 'palette', 'hits', 'favorites', 'artist', 'color', 'guru', 'style', 'transformation', 'false', 'eyelash', 'eyelashes', 'lashes', 'application', 'easy', 'easiest', 'the struggle is real', 'struggle', 'tweezer', 'tweezers', 'DUO eyelash glue', 'adhevise', 'doll', 'complications', 'may 20', 'strip', 'full', 'cut', 'scissors']",2014-05-20T21:56:04Z,681859,22782,769,7分24秒,26,NikkieTutorials,14800000,2008-06-23T17:34:43Z,916
Demi Lovato Inspired - Cool for the Summer Makeup Tutorial,https://i.ytimg.com/vi/oFsBwJttsAM/default.jpg,1440,"['demi lovato - cool for the summer', 'demi lovato', 'demi', 'lovato', 'cool for the summer', 'cool summer', 'music video', 'music', 'video', 'demi lovato - cool for the summer makeup tutorial', 'makeup', 'tutorial', 'makeup tutorial', 'how-to', 'look', 'beauty', 'beauty look', 'beauty tips', 'tips', 'tricks', 'nikkietutorials', 'nikkie tutorials', 'nikkitutorials', 'nikki tutorials', 'cosmetics', 'help', 'need', 'summer', 'black smokey eyes', 'smokey', 'smokey eyes', 'black eyes', 'nude lips', 'nude', 'lips', 'glowy', 'glowy skin', 'strobing', 'power of makeup', 'glamour', 'sexy']",2015-07-26T20:09:04Z,681654,32850,1273,9分49秒,26,NikkieTutorials,14800000,2008-06-23T17:34:43Z,916
